199	1817447	552632	09/08/2021 13:57
200	1817448	552613	09/08/2021 13:57
201	1817454	552592	09/08/2021 13:57
202	1817462	552575	09/08/2021 13:57
203	1817467	552555	09/08/2021 13:58
204	1817476	552534	09/08/2021 13:58
205	1817478	552514	09/08/2021 13:58
206	1817474	552496	09/08/2021 13:58
207	1817473	552495	09/08/2021 13:58
208	1817474	552494	09/08/2021 13:58
209	1817475	552493	09/08/2021 13:58
210	1817474	552493	09/08/2021 13:58
211	1817473	552494	09/08/2021 13:58
212	1817472	552494	09/08/2021 13:59
213	1817472	552494	09/08/2021 13:59
214	1817473	552493	09/08/2021 13:59
215	1817473	552492	09/08/2021 13:59
216	1817473	552490	09/08/2021 13:59
217	1817468	552482	09/08/2021 13:59
218	1817465	552475	09/08/2021 13:59
219	1817461	552467	09/08/2021 13:59
220	1817456	552459	09/08/2021 14:00
221	1817453	552452	09/08/2021 14:00
222	1817454	552445	09/08/2021 14:00
223	1817454	552443	09/08/2021 14:00
224	1817454	552441	09/08/2021 14:00
225	1817454	552440	09/08/2021 14:00
226	1817454	552440	09/08/2021 14:00
227	1817454	552440	09/08/2021 14:00
228	1817453	552441	09/08/2021 14:00
229	1817454	552441	09/08/2021 14:01
230	1817454	552439	09/08/2021 14:01
231	1817453	552440	09/08/2021 14:01
232	1817453	552441	09/08/2021 14:01
233	1817454	552440	09/08/2021 14:01
234	1817454	552440	09/08/2021 14:01
235	1817455	552440	09/08/2021 14:01
236	1817455	552440	09/08/2021 14:01
237	1817455	552439	09/08/2021 14:01
238	1817455	552439	09/08/2021 14:02
239	1817455	552439	09/08/2021 14:02
240	1817455	552438	09/08/2021 14:02
241	1817454	552438	09/08/2021 14:02
242	1817454	552438	09/08/2021 14:02
243	1817454	552438	09/08/2021 14:02
244	1817454	552438	09/08/2021 14:02
245	1817454	552438	09/08/2021 14:02
246	1817454	552438	09/08/2021 14:03
247	1817454	552439	09/08/2021 14:03
248	1817454	552439	09/08/2021 14:03
249	1817453	552439	09/08/2021 14:03
250	1817454	552439	09/08/2021 14:03
251	1817454	552439	09/08/2021 14:03
252	1817454	552439	09/08/2021 14:03
253	1817454	552439	09/08/2021 14:03
254	1817453	552439	09/08/2021 14:03
255	1817454	552439	09/08/2021 14:04
256	1817454	552440	09/08/2021 14:04
257	1817454	552440	09/08/2021 14:04
258	1817455	552442	09/08/2021 14:04
259	1817455	552442	09/08/2021 14:04
260	1817454	552444	09/08/2021 14:04
261	1817456	552459	09/08/2021 14:04
262	1817464	552473	09/08/2021 14:04
263	1817472	552490	09/08/2021 14:05
264	1817473	552495	09/08/2021 14:05
265	1817475	552496	09/08/2021 14:05
266	1817475	552495	09/08/2021 14:05
267	1817475	552496	09/08/2021 14:05
268	1817476	552496	09/08/2021 14:05
269	1817476	552495	09/08/2021 14:05
270	1817477	552493	09/08/2021 14:05
271	1817477	552493	09/08/2021 14:05
272	1817475	552493	09/08/2021 14:06
273	1817474	552496	09/08/2021 14:06
274	1817474	552495	09/08/2021 14:06
275	1817474	552495	09/08/2021 14:06
276	1817475	552495	09/08/2021 14:06
277	1817476	552495	09/08/2021 14:06
278	1817488	552488	09/08/2021 14:06
279	1817517	552482	09/08/2021 14:06
280	1817542	552486	09/08/2021 14:07
281	1817560	552493	09/08/2021 14:07
282	1817577	552498	09/08/2021 14:07
283	1817598	552507	09/08/2021 14:07
284	1817610	552512	09/08/2021 14:07
285	1817610	552512	09/08/2021 14:07
286	1817612	552513	09/08/2021 14:07
287	1817616	552515	09/08/2021 14:07
288	1817624	552514	09/08/2021 14:07
289	1817635	552506	09/08/2021 14:08
290	1817641	552494	09/08/2021 14:08
291	1817648	552477	09/08/2021 14:08
292	1817661	552465	09/08/2021 14:08
293	1817676	552451	09/08/2021 14:08
294	1817687	552435	09/08/2021 14:08
295	1817701	552418	09/08/2021 14:08
296	1817711	552398	09/08/2021 14:08
297	1817707	552384	09/08/2021 14:08
298	1817701	552374	09/08/2021 14:09
299	1817694	552359	09/08/2021 14:09
300	1817693	552338	09/08/2021 14:09
301	1817693	552325	09/08/2021 14:09
302	1817695	552306	09/08/2021 14:09
303	1817695	552288	09/08/2021 14:09
304	1817696	552269	09/08/2021 14:09
305	1817687	552255	09/08/2021 14:09
306	1817685	552240	09/08/2021 14:10
307	1817686	552229	09/08/2021 14:10
308	1817684	552212	09/08/2021 14:10
309	1817681	552193	09/08/2021 14:10
310	1817686	552172	09/08/2021 14:10
311	1817684	552149	09/08/2021 14:10
312	1817683	552127	09/08/2021 14:10
313	1817689	552105	09/08/2021 14:10
314	1817696	552081	09/08/2021 14:10
315	1817701	552070	09/08/2021 14:11
316	1817701	552070	09/08/2021 14:11
317	1817702	552066	09/08/2021 14:11
318	1817701	552067	09/08/2021 14:11
319	1817701	552069	09/08/2021 14:11
320	1817700	552070	09/08/2021 14:11
321	1817697	552074	09/08/2021 14:11
322	1817697	552075	09/08/2021 14:11
323	1817697	552075	09/08/2021 14:12
324	1817698	552074	09/08/2021 14:12
325	1817697	552075	09/08/2021 14:12
326	1817697	552075	09/08/2021 14:12
327	1817697	552076	09/08/2021 14:12
328	1817697	552076	09/08/2021 14:12
329	1817697	552076	09/08/2021 14:12
330	1817697	552077	09/08/2021 14:12
331	1817697	552077	09/08/2021 14:12
332	1817697	552077	09/08/2021 14:13
333	1817697	552077	09/08/2021 14:13
334	1817697	552077	09/08/2021 14:13
335	1817696	552077	09/08/2021 14:13
336	1817692	552073	09/08/2021 14:13
337	1817686	552069	09/08/2021 14:13
338	1817677	552067	09/08/2021 14:13
339	1817669	552063	09/08/2021 14:13
340	1817661	552055	09/08/2021 14:14
