T	1819819.36	550903.31
T	1819816.02	550906.69
T	1819812.24	550910.38
T	1819806.34	550912.28
T	1819799.47	550913.36
T	1819796.18	550918.33
T	1819797.42	550923.5
T	1819798.57	550929.16
T	1819801.8	550935.35
T	1819802.64	550942.26
T	1819803.94	550949.83
T	1819804.92	550956.75
T	1819804.89	550964.98
T	1819806.41	550973.3
T	1819806.77	550983.14
T	1819809.58	550989.37
T	1819820.14	550991.23
T	1819829.09	550993.65
T	1819839.11	550997.59
T	1819849.1	551001.5
T	1819859.94	551002.02
T	1819870.45	551000.91
T	1819879.73	550996.48
T	1819889.11	550991.31
T	1819896.91	550986.82
T	1819898.32	550985.6
T	1819899.77	550985.33
T	1819899.88	550985.54
T	1819900.08	550985.28
T	1819900.29	550985.16
T	1819899.8	550985.7
T	1819899.38	550985.15
T	1819901.44	550985.45
T	1819901.64	550985.06
T	1819903.21	550984.12
T	1819903.44	550984.07
T	1819928.26	550979.77
T	1819970.89	550986.08
T	1820023.03	550992.5
T	1820065.16	550979.29
T	1820060.98	551008.29
T	1820042.51	551059.69
T	1820027.74	551111.1
T	1820011.26	551162.3
T	1820008.58	551230.14
T	1820004.71	551297.51
T	1820001.69	551371.43
T	1820001.42	551447.19
T	1819996.72	551517.78
T	1819945.75	551561.48
T	1819897.96	551614.83
T	1819857.69	551682.82
T	1819819.72	551753.74
T	1819792.53	551807.71
T	1819785.48	551829.68
T	1819767.67	551878.01
T	1819731.6	551931.33
T	1819688.57	551990.09
T	1819678.14	552066.1
T	1819689.71	552142.1
T	1819704.78	552211.6
T	1819752.46	552260.56
T	1819785.57	552320.04
T	1819768.86	552373.21
T	1819809.47	552420.84
T	1819833.31	552470.81
T	1819810.72	552519.17
T	1819781.4	552557.96
T	1819770.58	552558.62
T	1819768.95	552538.2
T	1819762.54	552513.77
T	1819744.54	552496.19
T	1819726.57	552482.69
T	1819713.55	552476.43
T	1819703.01	552468.07
T	1819702.03	552469.76
T	1819702.19	552469.3
T	1819701.4	552467.32
T	1819692.32	552462.76
T	1819682.48	552457.68
T	1819673.03	552453.32
T	1819664.03	552449.91
T	1819656.41	552446.23
T	1819648.81	552440.38
T	1819639.86	552438.95
T	1819629.79	552435.61
T	1819619.71	552430.55
T	1819609.76	552424.78
T	1819602.09	552418.34
T	1819594.21	552410.02
T	1819586.72	552404.76
T	1819578.83	552398.27
T	1819569.75	552396.05
T	1819563	552390.41
T	1819557.36	552382.62
T	1819556.61	552382.87
T	1819557.61	552382.65
T	1819559.44	552381.54
T	1819565.43	552380.34
T	1819568.78	552376.02
T	1819571.19	552375.26
T	1819572.04	552375.66
T	1819572.61	552375.51
T	1819573.48	552375.15
T	1819574.45	552375.67
T	1819575.58	552373.67
T	1819576.14	552370.03
T	1819580.29	552367.1
T	1819582.3	552361.93
T	1819581.63	552357.66
T	1819581.66	552353.52
T	1819576.23	552349.29
T	1819571.24	552344.97
T	1819562.99	552332.75
T	1819558.68	552322.62
T	1819553.04	552314.39
T	1819552.17	552305.76
T	1819548.7	552299.61
T	1819546.53	552292.56
T	1819539.57	552287.11
T	1819533.28	552281.99
T	1819529.9	552276.46
T	1819527.88	552276.08
T	1819528	552275.18
T	1819526.6	552274.44
T	1819524.85	552274.97
T	1819522.44	552273.51
T	1819518.79	552272.71
T	1819520.37	552271.6
T	1819523.47	552270.65
T	1819526.37	552268.87
T	1819528.78	552268.16
T	1819532.72	552270.09
T	1819535.74	552271.98
T	1819536.44	552267.66
T	1819536.08	552266.01
T	1819535.15	552267.44
T	1819535.22	552268.64
T	1819536.01	552269.78
T	1819536.91	552268.49
T	1819540.83	552266.26
T	1819542.51	552264.87
T	1819545.67	552262.45
T	1819546.59	552263.04
T	1819549.92	552263.44
T	1819553.79	552260.32
T	1819557.76	552254.59
T	1819560.5	552255.65
T	1819563.89	552251.01
T	1819563.43	552248.29
T	1819566.16	552249.16
T	1819566.21	552247.36
T	1819566.31	552244.63
T	1819567.75	552244.76
T	1819570.25	552242.51
T	1819569.59	552237.35
T	1819568.63	552235.37
T	1819570.71	552233.99
T	1819573.18	552232.31
T	1819574.19	552229.48
T	1819575.55	552226.5
T	1819576.19	552223.3
T	1819572.96	552221.16
T	1819570.04	552218.71
T	1819565.28	552217.92
T	1819554.92	552215
T	1819550.82	552208.91
T	1819544.75	552206.28
T	1819537.45	552209.62
T	1819528.95	552212.1
T	1819527.31	552214.41
T	1819524.02	552216.01
T	1819522.01	552217.3
T	1819518.89	552219.61
T	1819516.93	552221.11
T	1819512.41	552219.7
T	1819510.61	552217.78
T	1819510.02	552215.87
T	1819509.46	552214.13
T	1819509.65	552212.81
T	1819508.95	552213.02
T	1819507.6	552212.22
T	1819504.58	552211.13
T	1819504.06	552209.11
T	1819500.79	552207.48
T	1819501.13	552208.13
T	1819501.08	552208.45
T	1819498.7	552209.08
T	1819497.42	552210.49
T	1819498.71	552216.66
T	1819494.69	552221.43
T	1819491.52	552225.26
T	1819487.97	552230.48
T	1819486.87	552235.64
T	1819485.11	552241.35
T	1819481.77	552246.02
T	1819480.35	552252.94
T	1819479.59	552254.6
T	1819479.41	552256.42
T	1819471.67	552256.87
T	1819462.61	552255.94
T	1819453.79	552254.58
T	1819447.61	552253.38
T	1819443.87	552250.75
T	1819437.38	552247.37
T	1819429.27	552246.87
T	1819421.34	552247.22
T	1819417.47	552246.27
T	1819415.25	552250.4
T	1819416.08	552254.35
T	1819418.97	552257.93
T	1819418.17	552260.71
T	1819420.56	552264.85
T	1819424.65	552268.18
T	1819427.89	552270.46
T	1819431.49	552274
T	1819436.27	552275.99
T	1819438.92	552277.51
T	1819443.14	552281.34
T	1819446.46	552284.08
T	1819450.98	552288.58
T	1819452.42	552294.8
T	1819454.79	552299.67
T	1819457.04	552304.89
T	1819460.85	552310.66
T	1819463.67	552315.7
T	1819466.54	552321.32
T	1819470.07	552326.89
T	1819475.37	552332.26
T	1819478.9	552336.93
T	1819482.69	552344.16
T	1819486.13	552350.78
T	1819486.2	552357.6
T	1819487.75	552365.12
T	1819491.85	552371.04
T	1819492.07	552377.76
T	1819496.67	552378.82
T	1819502.13	552377.35
T	1819507.47	552376.45
T	1819510.52	552381.79
T	1819514.16	552383.66
T	1819519.77	552384.46
T	1819525.86	552383.61
T	1819532.74	552384.91
T	1819540	552385.02
T	1819544.31	552385.02
T	1819548.76	552384.5
T	1819553.84	552383.55
T	1819556.43	552382.07
T	1819556.43	552382.23
T	1819556.34	552383.24
T	1819555.65	552382.7
T	1819554.68	552382.85
T	1819554.85	552382.93
T	1819554.34	552383.28
T	1819553.68	552382.31
T	1819554.04	552382.51
T	1819554.8	552381.93
T	1819554.93	552382.89
T	1819554.41	552382.82
T	1819557.92	552384.69
T	1819561.6	552390.37
T	1819566.91	552395.09
T	1819576.53	552397.49
T	1819583.5	552403.08
T	1819588.49	552407.26
T	1819597.4	552412.63
T	1819603.02	552419.34
T	1819609.61	552425.33
T	1819617.45	552430.41
T	1819625.67	552435.35
T	1819635.05	552439
T	1819644.68	552440.93
T	1819650.81	552444.12
T	1819659.2	552447.42
T	1819667.56	552450.33
T	1819675.41	552452.83
T	1819682.72	552457.62
T	1819690.56	552462.11
T	1819697.07	552465.99
T	1819704.02	552469.78
T	1819710.2	552474.13
T	1819713.11	552477.29
T	1819714.37	552476.95
T	1819710.77	552474.06
T	1819711.57	552473.47
T	1819706.22	552469.65
T	1819699.95	552464.7
T	1819701.46	552463.62
T	1819704.67	552458.7
T	1819707.13	552455.93
T	1819708.71	552451.51
T	1819709.56	552448.22
T	1819709.24	552445.45
T	1819710.97	552443.13
T	1819711.18	552439.58
T	1819713.34	552438.89
T	1819717.82	552439.19
T	1819723.68	552441.39
T	1819726.95	552441.75
T	1819729.56	552440.97
T	1819731.76	552441.61
T	1819733.11	552442.33
T	1819735.85	552442.1
T	1819738.35	552443.24
T	1819742.69	552444.41
T	1819744.7	552444.91
T	1819747.42	552446.45
T	1819749.19	552447.17
T	1819751.29	552448.53
T	1819755.11	552449.61
T	1819758.52	552452.66
T	1819760.29	552453.52
T	1819762.71	552454.95
T	1819763.72	552459.7
T	1819766.57	552464.36
T	1819768.17	552468.62
T	1819770.06	552470.27
T	1819770.66	552471.49
T	1819772.92	552475.6
T	1819774.96	552479.41
T	1819777.35	552482.36
T	1819780.33	552486.86
T	1819781.36	552489.57
T	1819782.76	552492.45
T	1819783.85	552495.71
T	1819782.56	552497.21
T	1819783.17	552500.53
T	1819782.83	552501.85
T	1819783.38	552504.25
T	1819783.71	552507.52
T	1819784.22	552510.28
T	1819784.83	552513.79
T	1819786.35	552515.06
T	1819785.84	552518.77
T	1819786.28	552521.01
T	1819786.81	552523.22
T	1819785.54	552524.11
T	1819782.65	552528.19
T	1819781.57	552528.74
T	1819779.81	552531.09
T	1819777.28	552535.86
T	1819775.87	552539.21
T	1819773.76	552543.71
T	1819771.86	552545.23
T	1819767.88	552545.2
T	1819761.61	552545.38
T	1819758.91	552544.84
T	1819754.32	552545.1
T	1819750.09	552543.87
T	1819746.01	552544.04
T	1819744.84	552544.11
T	1819741.38	552545.2
T	1819739.35	552542.84
T	1819736.68	552541.51
T	1819734.16	552538.9
T	1819731.68	552537.03
T	1819728.78	552534.57
T	1819725.97	552530.22
T	1819722.3	552528.4
T	1819717.81	552527.88
T	1819715.36	552525.39
T	1819710.51	552523.01
T	1819707.23	552522.42
T	1819703.39	552521.59
T	1819698.21	552521.56
T	1819693.37	552522.2
T	1819689.68	552524.67
T	1819685.98	552524.49
T	1819683.86	552525.04
T	1819682.21	552524.28
T	1819679.61	552526.12
T	1819678.94	552526.98
T	1819676.7	552525.61
T	1819677.33	552523.06
T	1819677.38	552521.01
T	1819678.52	552516.75
T	1819681.46	552514.14
T	1819686.95	552510.53
T	1819687.45	552507.23
T	1819688.13	552504.79
T	1819688.97	552504.41
T	1819689.47	552505.23
T	1819691.81	552503.96
T	1819689.49	552504.38
T	1819690.38	552505.22
T	1819690.35	552506.05
T	1819690.09	552504.83
T	1819690.61	552500.66
T	1819691.57	552498.17
T	1819693.37	552494.6
T	1819693.67	552490.67
T	1819695.3	552485.76
T	1819695.48	552480.4
T	1819696.79	552475.59
T	1819701.28	552469.85
T	1819708.29	552473.36
T	1819712.36	552476.5
T	1819713.82	552476.55
T	1819714.97	552475.97
T	1819714.22	552476.63
T	1819713.64	552476.68
T	1819713.92	552477.41
T	1819713.77	552477.33
T	1819713.56	552476.89
T	1819713.89	552477.5
T	1819714.47	552478.28
T	1819713.8	552477.66
T	1819713.4	552478.34
T	1819713.16	552479.01
T	1819714.01	552478.06
T	1819713.17	552477.82
T	1819712.6	552477.57
T	1819712.18	552478.64
T	1819713.26	552478.76
T	1819715.07	552478.36
T	1819715.01	552477.91
T	1819715.12	552477.62
T	1819714.73	552476.66
T	1819714.97	552477.23
T	1819715.48	552477.25
T	1819714.7	552478.16
T	1819714.55	552478.47
T	1819714.62	552478.26
T	1819714.42	552478.13
T	1819714.7	552477.39
T	1819714.64	552476.71
T	1819714.71	552476.94
T	1819714.2	552477.07
T	1819714.04	552476.27
T	1819713.48	552475.85
T	1819712.95	552476.26
T	1819713.31	552475.88
T	1819714.04	552476.21
T	1819714.43	552476.96
T	1819713.7	552476.74
T	1819714.14	552477.05
T	1819714.12	552477.41
T	1819713.83	552478.16
T	1819714.13	552478.24
T	1819713.48	552478.51
T	1819714.73	552477.98
T	1819714.72	552477.06
T	1819714.68	552477.71
T	1819714.5	552477.48
T	1819714.55	552476.99
T	1819714.5	552477.36
T	1819714.58	552477.55
T	1819715.07	552477.9
T	1819714.67	552477.57
T	1819713.44	552477.36
T	1819713.56	552477.42
T	1819713.12	552477.76
T	1819713.4	552477.91
T	1819713.5	552476.4
T	1819713.91	552477.54
T	1819715.25	552477.96
T	1819717	552478.75
T	1819727.35	552484.94
T	1819746.48	552499.68
T	1819763.6	552522.31
T	1819766.37	552550.28
T	1819775.14	552562.29
T	1819794.5	552534.92
T	1819823.94	552492.67
T	1819823.4	552433.29
T	1819779.81	552399.23
T	1819766.16	552353.75
T	1819780.8	552308.51
T	1819756.07	552267.17
T	1819735.69	552247
T	1819701.78	552210.22
T	1819688.77	552151.55
T	1819677.53	552081.09
T	1819681.31	552004.47
T	1819720.09	551938.32
T	1819762.26	551877.21
T	1819790.69	551804.5
T	1819831.71	551722.75
T	1819874.49	551647.96
T	1819913.23	551587.93
T	1819955.33	551549.25
T	1819996.67	551511.51
T	1819998.66	551449.96
T	1819998.72	551375.45
T	1820000.39	551290.95
T	1820005.09	551208.39
T	1820011.02	551138.65
T	1820030.4	551090.95
T	1820042.36	551045.45
T	1820057.29	551006.79
T	1820061.62	550995.89
T	1820063.2	550996.79
T	1820062.11	550996.79
T	1820062.72	550997.27
T	1820062.8	550996.89
T	1820062.98	550996.95
T	1820063.42	550996.83
T	1820064.43	550992.51
T	1820076	550974.64
T	1820106.12	550941.22
T	1820131.97	550897.78
T	1820132.34	550890.27
T	1820108.12	550929.81
T	1820068.98	550972.64
T	1820020.14	550991.36
T	1819966.42	550985.41
T	1819925.59	550980.21
T	1819891.18	550989.78
T	1819856.52	551006.79
T	1819829.69	550997.95
T	1819798.81	550989.99
T	1819767.99	550983.01
T	1819747.26	550978.51
T	1819725.68	550963.63
T	1819711.36	550941.86
T	1819692.27	550936.88
T	1819661.71	550924.91
T	1819634.47	550904.46
T	1819617.49	550895.89
T	1819595.14	550890.98
T	1819571.17	550882.11
T	1819564.86	550883.38
T	1819565.37	550883.6
T	1819565.01	550883.17
T	1819564.86	550883.55
T	1819554.96	550914.73
T	1819529.81	550964.67
T	1819487.65	551014.08
T	1819444.62	551064.43
T	1819380.77	551092.32
T	1819314.61	551088.17
T	1819266.82	551118.13
T	1819215.43	551147.41
T	1819170.27	551154.31
T	1819109.61	551173.23
T	1819043.16	551185.07
T	1818977.04	551193.36
T	1818931.18	551227.76
T	1818884.2	551278.71
T	1818829.12	551310.5
T	1818779.72	551342.78
T	1818766.42	551388.95
T	1818747.55	551445.4
T	1818750.35	551508.78
T	1818772.41	551580.51
T	1818775.5	551643.17
T	1818777.87	551698.21
T	1818785.05	551758.75
T	1818790.78	551803.45
T	1818793.73	551866.44
T	1818780.94	551933.85
T	1818738.62	551993.53
T	1818711.67	552042.63
T	1818709.57	552079.82
T	1818677.91	552128.27
T	1818613.82	552145.85
T	1818577.78	552183.56
T	1818584.64	552256.98
T	1818601.62	552330.23
T	1818608.79	552387.06
T	1818604.38	552436.64
T	1818613.27	552482.32
T	1818624.27	552528.66
T	1818652.08	552572
T	1818681.44	552619.09
T	1818686.38	552669.82
T	1818676.71	552727.45
T	1818677.61	552791.63
T	1818685.69	552856.99
T	1818692.29	552910.77
T	1818690.98	552955.87
T	1818663.25	552993.76
T	1818621.13	553023.78
T	1818568.22	553036.85
T	1818506.2	553047.53
T	1818442.6	553063.72
T	1818383.72	553092.41
T	1818329.46	553129.95
T	1818275.05	553165.68
T	1818225.02	553213.23
T	1818178.88	553270.89
T	1818161.82	553338.07
T	1818126.21	553397.73
T	1818076.74	553449.78
T	1818016.51	553479.1
T	1817947.57	553476.92
T	1817879.84	553463.6
T	1817817.39	553470.29
T	1817765.21	553507.98
T	1817711.77	553545.47
T	1817661.82	553584.37
T	1817601.28	553611.06
T	1817539.54	553634.74
T	1817488.85	553671.2
T	1817434.09	553710.27
T	1817375.79	553695.14
T	1817331.48	553660.98
T	1817285.3	553622.59
T	1817239.66	553568.17
T	1817193.02	553533.97
T	1817131.09	553523.44
T	1817062.31	553525.63
T	1817015.87	553559.42
T	1816979.5	553590.37
T	1816939.12	553610.23
T	1816927.64	553613.49
T	1816927.06	553613.4
T	1816911.39	553615.79
T	1816863.45	553621.14
T	1816823.08	553634.18
T	1816795.39	553653.06
T	1816774.29	553675.64
T	1816777.08	553709.02
T	1816802.11	553732.72
T	1816833.65	553748.4
T	1816865.92	553762.83
T	1816898.44	553777.28
T	1816930.97	553791.77
T	1816963.72	553805.39
T	1816995.64	553820.23
